,timestamp,Robin_education_Julius,Robin_education_Billi,Moose_education_Ricardo,Robin_office_Maryann,Robin_office_Antonina
1449,2016-03-01 09:00:00,488.0,65.2,410.4003,279.8,470.9
1450,2016-03-01 10:00:00,532.4,74.0,418.0809,301.4,514.4
1451,2016-03-01 11:00:00,585.8,80.8,421.9198,315.4,534.8
1452,2016-03-01 12:00:00,571.4,83.7,429.1198,312.0,559.8
1453,2016-03-01 13:00:00,576.8,81.1,419.0392,320.2,558.0
1454,2016-03-01 14:00:00,543.0,77.7,423.3614,319.7,559.0
1455,2016-03-01 15:00:00,529.8,83.8,414.2392,323.1,566.5
1456,2016-03-01 16:00:00,498.2,85.6,389.2809,320.0,551.9
1457,2016-03-01 17:00:00,482.6,78.6,378.7197,306.9,522.6
1458,2016-03-01 18:00:00,448.4,72.7,333.6003,289.7,491.3
1459,2016-03-01 19:00:00,381.0,66.7,310.0808,269.3,451.5
1460,2016-03-01 20:00:00,339.2,61.1,300.9614,253.2,434.0
1461,2016-03-01 21:00:00,307.2,46.4,287.5197,232.3,409.6
1462,2016-03-01 22:00:00,307.0,27.5,280.8002,225.2,399.8
1463,2016-03-01 23:00:00,286.0,24.2,274.5613,227.8,384.0
1464,2016-03-02 00:00:00,284.4,22.7,273.1197,228.9,359.4
1465,2016-03-02 01:00:00,280.2,20.6,274.0808,225.5,366.3
1466,2016-03-02 02:00:00,280.6,19.2,275.0391,219.6,362.0
1467,2016-03-02 03:00:00,288.0,19.3,274.5613,224.8,362.0
1468,2016-03-02 04:00:00,286.8,19.5,308.6391,231.4,359.0
1469,2016-03-02 05:00:00,291.6,20.3,336.9614,234.1,362.1
1470,2016-03-02 06:00:00,338.0,29.9,354.2392,245.4,388.3
1471,2016-03-02 07:00:00,382.8,39.2,375.3614,252.5,422.7
1472,2016-03-02 08:00:00,414.6,59.1,401.7614,269.8,441.3
1473,2016-03-02 09:00:00,483.4,68.7,415.2003,292.3,485.4
1474,2016-03-02 10:00:00,556.8,83.5,421.4392,312.7,527.2
1475,2016-03-02 11:00:00,594.2,87.2,418.5614,324.4,543.2
1476,2016-03-02 12:00:00,609.0,84.4,432.0003,325.6,551.3
1477,2016-03-02 13:00:00,608.8,84.7,437.2809,335.2,555.4
1478,2016-03-02 14:00:00,601.8,84.6,439.6809,338.3,545.2
1479,2016-03-02 15:00:00,578.8,87.4,416.1614,332.7,558.3
1480,2016-03-02 16:00:00,566.0,86.7,397.9198,331.8,525.3
1481,2016-03-02 17:00:00,525.6,80.6,385.9198,318.4,503.9
1482,2016-03-02 18:00:00,471.6,74.1,341.2808,291.3,468.9
1483,2016-03-02 19:00:00,416.6,63.8,335.0392,270.1,433.4
1484,2016-03-02 20:00:00,356.6,54.8,323.0391,248.7,414.5
1485,2016-03-02 21:00:00,317.8,40.0,285.1197,239.6,388.4
1486,2016-03-02 22:00:00,306.0,22.0,279.3613,229.8,375.0
1487,2016-03-02 23:00:00,294.2,23.5,276.9613,229.7,365.2
1488,2016-03-03 00:00:00,291.2,21.5,282.2391,234.1,355.7
1489,2016-03-03 01:00:00,296.4,21.6,280.8002,226.4,356.8
1490,2016-03-03 02:00:00,295.0,22.2,285.6002,224.1,356.3
1491,2016-03-03 03:00:00,297.8,20.3,286.0808,228.7,354.6
1492,2016-03-03 04:00:00,297.8,20.5,313.4391,230.6,348.0
1493,2016-03-03 05:00:00,305.2,20.5,342.7197,233.2,362.4
1494,2016-03-03 06:00:00,336.6,30.5,353.2808,248.3,383.6
1495,2016-03-03 07:00:00,395.4,40.6,380.1614,255.4,426.7
1496,2016-03-03 08:00:00,429.0,56.2,397.4392,272.0,444.7
1497,2016-03-03 09:00:00,488.6,64.8,409.9198,289.6,483.1
1498,2016-03-03 10:00:00,534.2,74.3,418.5614,318.7,537.1
1499,2016-03-03 11:00:00,578.4,80.5,425.2809,325.7,555.3
1500,2016-03-03 12:00:00,568.0,82.1,427.6809,334.9,553.0
1501,2016-03-03 13:00:00,578.0,83.4,432.4809,338.7,560.2
1502,2016-03-03 14:00:00,546.6,80.6,425.2809,337.7,559.2
1503,2016-03-03 15:00:00,528.0,80.1,412.8003,338.7,552.5
1504,2016-03-03 16:00:00,515.2,81.5,393.1198,332.6,546.0
1505,2016-03-03 17:00:00,497.4,75.3,377.2809,313.0,518.5
1506,2016-03-03 18:00:00,452.4,71.3,348.0003,300.6,472.0
1507,2016-03-03 19:00:00,398.8,67.7,324.4808,272.6,437.3
1508,2016-03-03 20:00:00,358.0,57.9,305.2808,256.5,400.5
1509,2016-03-03 21:00:00,319.0,39.8,282.7197,254.8,381.2
1510,2016-03-03 22:00:00,307.0,18.8,278.4002,243.2,370.6
1511,2016-03-03 23:00:00,295.8,20.1,277.9197,238.9,363.5
1512,2016-03-04 00:00:00,301.8,20.6,279.3613,232.3,350.4
1513,2016-03-04 01:00:00,282.2,21.4,278.4002,230.2,351.6
1514,2016-03-04 02:00:00,276.4,17.9,300.0002,232.8,349.5
1515,2016-03-04 03:00:00,290.2,18.7,306.7197,235.1,346.3
1516,2016-03-04 04:00:00,291.0,18.1,321.1197,236.7,341.4
1517,2016-03-04 05:00:00,293.2,21.3,337.4392,242.3,358.1
1518,2016-03-04 06:00:00,345.0,29.7,357.1197,257.2,382.2
1519,2016-03-04 07:00:00,382.0,57.0,377.2809,265.6,410.6
1520,2016-03-04 08:00:00,426.8,57.7,400.8003,272.3,444.1
1521,2016-03-04 09:00:00,503.8,62.5,416.1614,299.1,473.3
1522,2016-03-04 10:00:00,550.4,71.9,425.2809,324.7,520.5
1523,2016-03-04 11:00:00,546.8,78.9,421.4392,344.5,533.5
1524,2016-03-04 12:00:00,581.2,80.1,428.1615,338.7,525.8
1525,2016-03-04 13:00:00,564.4,80.7,420.4809,335.6,525.0
1526,2016-03-04 14:00:00,542.0,78.3,421.4392,331.6,551.2
1527,2016-03-04 15:00:00,538.6,79.0,405.6003,325.5,547.8
1528,2016-03-04 16:00:00,528.0,79.4,383.0392,313.1,523.7
1529,2016-03-04 17:00:00,498.8,72.9,371.0392,301.2,503.6
1530,2016-03-04 18:00:00,458.0,65.7,332.6392,273.5,452.4
1531,2016-03-04 19:00:00,422.4,62.4,321.1197,253.4,427.0
1532,2016-03-04 20:00:00,375.8,56.1,297.6002,244.5,398.5
1533,2016-03-04 21:00:00,326.4,36.5,267.8391,238.1,372.4
1534,2016-03-04 22:00:00,314.8,18.8,270.2391,235.1,359.8
1535,2016-03-04 23:00:00,318.2,20.4,270.2391,232.4,348.9
1536,2016-03-05 00:00:00,317.0,21.4,270.7197,227.6,347.2
1537,2016-03-05 01:00:00,335.4,22.8,268.3197,232.0,348.1
1538,2016-03-05 02:00:00,328.4,19.5,270.2391,230.3,346.6
1539,2016-03-05 03:00:00,317.6,18.4,272.1613,228.4,345.6
1540,2016-03-05 04:00:00,322.2,17.4,276.0002,226.6,344.3
1541,2016-03-05 05:00:00,321.2,18.4,277.4391,228.2,344.7
1542,2016-03-05 06:00:00,322.4,22.1,277.4391,224.2,350.1
1543,2016-03-05 07:00:00,325.4,21.7,281.7613,227.8,363.1
1544,2016-03-05 08:00:00,339.4,28.2,287.0391,232.3,370.2
1545,2016-03-05 09:00:00,345.0,47.7,290.4002,232.1,370.8
1546,2016-03-05 10:00:00,355.0,46.6,289.9197,235.7,376.4
1547,2016-03-05 11:00:00,357.2,50.1,290.4002,238.6,391.9
1548,2016-03-05 12:00:00,352.8,51.7,283.2002,239.4,399.6
1549,2016-03-05 13:00:00,351.4,55.3,283.6808,240.8,399.6
1550,2016-03-05 14:00:00,350.6,56.8,281.7613,239.4,399.2
1551,2016-03-05 15:00:00,356.4,56.7,283.2002,238.4,400.7
1552,2016-03-05 16:00:00,356.6,57.0,270.2391,245.9,405.7
1553,2016-03-05 17:00:00,359.0,56.1,254.8808,234.7,401.3
1554,2016-03-05 18:00:00,336.4,42.8,236.6391,225.5,393.1
1555,2016-03-05 19:00:00,334.4,18.7,236.6391,223.6,391.0
1556,2016-03-05 20:00:00,326.8,17.1,238.0807,224.6,383.9
1557,2016-03-05 21:00:00,309.2,15.5,239.0391,220.3,370.4
1558,2016-03-05 22:00:00,306.4,15.7,235.2002,222.7,361.1
1559,2016-03-05 23:00:00,309.0,16.4,234.2391,225.3,359.6
1560,2016-03-06 00:00:00,303.8,19.4,234.2391,225.8,351.7
1561,2016-03-06 01:00:00,299.6,15.8,232.3196,223.4,339.2
1562,2016-03-06 02:00:00,302.4,17.2,232.3196,225.9,339.6
1563,2016-03-06 03:00:00,311.4,16.3,232.8002,223.1,342.7
1564,2016-03-06 04:00:00,309.4,14.5,237.6002,223.6,341.0
1565,2016-03-06 05:00:00,310.6,17.1,243.3613,224.1,338.9
1566,2016-03-06 06:00:00,313.4,20.7,242.4002,222.2,342.0
1567,2016-03-06 07:00:00,317.4,20.7,247.2002,223.9,354.9
1568,2016-03-06 08:00:00,322.4,25.8,248.1613,219.4,360.9
1569,2016-03-06 09:00:00,330.0,45.1,276.9613,227.1,358.9
1570,2016-03-06 10:00:00,335.0,44.2,280.8002,226.7,376.0
1571,2016-03-06 11:00:00,342.0,44.4,283.2002,230.6,378.6
1572,2016-03-06 12:00:00,341.4,47.0,277.4391,234.2,385.9
1573,2016-03-06 13:00:00,339.4,47.2,277.9197,232.6,393.7
1574,2016-03-06 14:00:00,326.2,46.8,279.3613,230.2,393.1
1575,2016-03-06 15:00:00,330.2,47.5,279.3613,232.0,393.5
1576,2016-03-06 16:00:00,339.2,47.9,278.8808,230.1,391.1
1577,2016-03-06 17:00:00,340.4,49.2,277.4391,230.3,391.8
1578,2016-03-06 18:00:00,329.2,39.7,266.8808,228.3,385.0
1579,2016-03-06 19:00:00,320.4,19.7,264.9613,229.2,382.3
1580,2016-03-06 20:00:00,315.2,18.5,263.0391,228.6,377.8
1581,2016-03-06 21:00:00,303.6,20.0,265.9197,229.3,363.8
1582,2016-03-06 22:00:00,300.8,20.1,262.0808,230.1,348.6
1583,2016-03-06 23:00:00,302.2,18.2,265.4391,225.5,355.1
1584,2016-03-07 00:00:00,293.4,21.2,262.0808,233.5,346.6
1585,2016-03-07 01:00:00,274.6,16.8,262.0808,223.5,344.8
1586,2016-03-07 02:00:00,292.2,16.3,266.8808,230.0,345.8
1587,2016-03-07 03:00:00,292.2,14.8,267.3613,227.9,344.9
1588,2016-03-07 04:00:00,291.8,14.0,299.5197,229.9,344.3
1589,2016-03-07 05:00:00,299.8,25.6,323.5197,236.7,351.3
1590,2016-03-07 06:00:00,333.2,37.0,338.8808,251.3,383.2
1591,2016-03-07 07:00:00,383.2,42.3,363.3614,264.9,413.4
1592,2016-03-07 08:00:00,436.2,57.4,390.2392,283.5,434.9
1593,2016-03-07 09:00:00,497.8,68.4,403.2003,311.0,469.6
1594,2016-03-07 10:00:00,577.2,82.9,401.2809,329.3,506.0
1595,2016-03-07 11:00:00,584.4,84.6,419.0392,341.4,534.5
1596,2016-03-07 12:00:00,593.8,88.7,415.2003,339.3,547.0
1597,2016-03-07 13:00:00,583.4,91.4,407.0392,344.5,551.5
1598,2016-03-07 14:00:00,588.6,91.1,408.4809,335.8,550.0
1599,2016-03-07 15:00:00,583.4,89.2,397.9198,318.0,541.4
1600,2016-03-07 16:00:00,554.8,88.9,383.0392,324.3,527.0
1601,2016-03-07 17:00:00,524.8,86.8,369.6003,316.2,503.6
1602,2016-03-07 18:00:00,470.4,79.4,331.2003,292.3,472.7
1603,2016-03-07 19:00:00,428.6,71.5,308.6391,276.8,434.0
1604,2016-03-07 20:00:00,378.0,61.6,297.6002,261.1,408.6
1605,2016-03-07 21:00:00,332.0,43.3,267.8391,247.9,386.9
1606,2016-03-07 22:00:00,320.8,20.2,263.5197,243.4,375.8
1607,2016-03-07 23:00:00,312.8,20.9,259.2002,242.8,364.0
1608,2016-03-08 00:00:00,291.4,23.9,264.0002,233.7,364.2
1609,2016-03-08 01:00:00,299.6,22.1,263.5197,237.4,343.8
1610,2016-03-08 02:00:00,308.0,18.6,264.0002,234.2,345.6
1611,2016-03-08 03:00:00,303.8,18.4,263.5197,237.2,343.6
1612,2016-03-08 04:00:00,311.6,18.8,291.8391,238.0,343.1
1613,2016-03-08 05:00:00,315.2,18.6,323.0391,246.5,353.5
1614,2016-03-08 06:00:00,354.2,34.1,339.8392,257.6,378.3
1615,2016-03-08 07:00:00,382.0,41.1,363.8392,265.4,409.1
1616,2016-03-08 08:00:00,442.4,59.1,376.8003,280.1,435.6
1617,2016-03-08 09:00:00,507.6,64.7,396.0003,309.2,481.1
1618,2016-03-08 10:00:00,552.6,78.9,401.2809,343.8,521.2
1619,2016-03-08 11:00:00,580.0,86.5,411.8392,352.0,541.5
1620,2016-03-08 12:00:00,596.0,86.0,410.4003,345.3,549.0
1621,2016-03-08 13:00:00,604.0,89.6,400.8003,333.2,557.8
1622,2016-03-08 14:00:00,568.0,88.2,396.4809,335.6,558.9
1623,2016-03-08 15:00:00,565.2,89.9,389.2809,331.5,551.6
1624,2016-03-08 16:00:00,554.6,86.6,369.1197,337.0,533.7
1625,2016-03-08 17:00:00,542.4,79.8,356.6392,313.9,511.9
1626,2016-03-08 18:00:00,469.2,76.9,328.8003,291.0,482.3
1627,2016-03-08 19:00:00,421.6,70.7,314.4003,266.0,453.2
1628,2016-03-08 20:00:00,376.0,61.4,292.8002,258.8,429.6
1629,2016-03-08 21:00:00,330.0,45.2,261.1197,245.1,407.6
1630,2016-03-08 22:00:00,317.8,23.3,258.7197,237.5,397.6
1631,2016-03-08 23:00:00,293.6,24.2,258.2391,232.7,384.6
1632,2016-03-09 00:00:00,283.6,21.8,255.8391,228.4,363.9
1633,2016-03-09 01:00:00,274.8,24.5,256.3196,225.8,370.6
1634,2016-03-09 02:00:00,279.4,22.2,262.0808,226.9,368.0
1635,2016-03-09 03:00:00,272.6,23.2,261.6002,228.7,368.0
1636,2016-03-09 04:00:00,271.2,21.6,293.2808,231.0,364.9
1637,2016-03-09 05:00:00,275.4,22.3,317.2808,233.8,373.8
1638,2016-03-09 06:00:00,331.8,41.5,329.7614,250.2,393.6
1639,2016-03-09 07:00:00,362.0,59.6,364.8003,249.5,428.8
1640,2016-03-09 08:00:00,400.2,58.4,372.0003,250.3,448.4
1641,2016-03-09 09:00:00,476.4,72.8,392.1614,277.2,481.9
1642,2016-03-09 10:00:00,557.6,80.0,380.1614,309.4,520.4
1643,2016-03-09 11:00:00,554.6,87.8,390.7198,320.1,543.7
1644,2016-03-09 12:00:00,552.8,87.7,391.6809,327.9,550.7
1645,2016-03-09 13:00:00,557.6,86.6,406.0809,330.0,548.4
1646,2016-03-09 14:00:00,543.0,84.0,403.6809,322.5,553.7
1647,2016-03-09 15:00:00,534.4,85.1,390.7198,321.4,543.7
1648,2016-03-09 16:00:00,530.4,85.7,374.4003,319.7,523.8
1649,2016-03-09 17:00:00,500.0,83.0,350.4003,300.0,500.6
1650,2016-03-09 18:00:00,445.2,76.7,322.5614,276.1,470.5
1651,2016-03-09 19:00:00,399.8,69.8,310.0808,261.6,442.0
1652,2016-03-09 20:00:00,367.6,62.0,301.4391,247.5,423.6
1653,2016-03-09 21:00:00,312.2,38.8,257.2808,237.6,399.6
1654,2016-03-09 22:00:00,313.0,21.5,250.0808,231.6,383.8
1655,2016-03-09 23:00:00,302.8,22.3,249.6002,231.9,371.1
1656,2016-03-10 00:00:00,293.6,22.7,245.7613,229.8,349.9
1657,2016-03-10 01:00:00,287.4,21.9,247.2002,226.5,348.4
1658,2016-03-10 02:00:00,284.4,20.8,251.0391,227.4,348.6
1659,2016-03-10 03:00:00,282.8,21.9,254.4002,226.0,346.1
1660,2016-03-10 04:00:00,276.4,19.3,289.4391,225.3,346.2
1661,2016-03-10 05:00:00,274.2,18.3,315.3614,233.6,353.4
1662,2016-03-10 06:00:00,317.2,40.3,325.4391,249.9,378.1
1663,2016-03-10 07:00:00,354.2,53.6,351.3614,246.6,410.5
1664,2016-03-10 08:00:00,418.0,55.5,379.6809,252.8,443.4
1665,2016-03-10 09:00:00,475.4,67.2,386.4003,276.1,480.2
1666,2016-03-10 10:00:00,564.0,78.7,395.0392,303.6,528.5
1667,2016-03-10 11:00:00,566.4,86.4,402.7198,317.8,550.9
1668,2016-03-10 12:00:00,562.0,85.3,408.4809,323.8,557.6
1669,2016-03-10 13:00:00,566.2,86.7,396.4809,327.3,565.0
1670,2016-03-10 14:00:00,546.2,85.1,404.1614,318.3,559.5
1671,2016-03-10 15:00:00,530.6,82.8,384.4809,321.1,548.8
1672,2016-03-10 16:00:00,528.0,84.5,367.6808,315.1,544.3
1673,2016-03-10 17:00:00,497.0,82.2,349.9197,306.2,522.6
1674,2016-03-10 18:00:00,454.4,79.7,318.7197,287.5,481.3
1675,2016-03-10 19:00:00,403.6,73.1,306.2391,264.7,448.3
1676,2016-03-10 20:00:00,358.4,60.4,277.9197,248.5,408.8
1677,2016-03-10 21:00:00,320.0,37.4,257.7613,244.1,378.6
1678,2016-03-10 22:00:00,309.6,19.3,255.3613,238.4,366.6
1679,2016-03-10 23:00:00,299.2,20.9,254.4002,234.9,348.6
1680,2016-03-11 00:00:00,291.4,22.1,251.5196,226.4,344.4
1681,2016-03-11 01:00:00,295.8,24.2,248.6391,231.9,344.6
1682,2016-03-11 02:00:00,292.4,20.2,256.8002,236.9,339.6
1683,2016-03-11 03:00:00,293.8,19.5,254.8808,238.4,335.0
1684,2016-03-11 04:00:00,292.6,20.9,294.2391,230.8,337.1
1685,2016-03-11 05:00:00,294.4,20.3,317.7614,237.4,351.0
1686,2016-03-11 06:00:00,335.6,40.4,335.5197,246.7,371.3
1687,2016-03-11 07:00:00,381.4,54.7,360.4808,250.2,395.3
1688,2016-03-11 08:00:00,450.6,56.2,374.8809,274.4,426.6
1689,2016-03-11 09:00:00,499.8,64.8,394.5614,289.4,464.7
1690,2016-03-11 10:00:00,549.4,74.3,401.2809,301.2,507.3
1691,2016-03-11 11:00:00,560.8,79.5,398.4003,318.1,528.4
1692,2016-03-11 12:00:00,547.2,76.6,401.2809,331.7,531.1
1693,2016-03-11 13:00:00,550.4,80.0,401.7614,334.4,522.4
1694,2016-03-11 14:00:00,526.8,75.3,405.6003,327.6,527.0
1695,2016-03-11 15:00:00,513.6,79.9,382.0809,326.3,522.3
1696,2016-03-11 16:00:00,499.4,79.6,361.9197,320.4,509.4
1697,2016-03-11 17:00:00,482.2,73.4,347.0392,307.8,485.7
1698,2016-03-11 18:00:00,448.0,67.0,312.9614,286.1,452.1
1699,2016-03-11 19:00:00,411.6,60.9,308.1614,258.4,430.3
1700,2016-03-11 20:00:00,361.4,56.3,280.3197,248.2,401.1
1701,2016-03-11 21:00:00,315.4,37.9,274.0808,231.1,382.5
1702,2016-03-11 22:00:00,304.6,23.4,269.2808,223.6,371.3
1703,2016-03-11 23:00:00,299.8,23.8,269.2808,219.9,355.1
1704,2016-03-12 00:00:00,306.4,23.0,266.4002,218.5,341.8
1705,2016-03-12 01:00:00,313.6,23.7,263.0391,215.1,343.7
1706,2016-03-12 02:00:00,309.2,19.5,267.8391,217.2,340.4
1707,2016-03-12 03:00:00,309.0,20.5,264.4808,214.2,336.6
1708,2016-03-12 04:00:00,306.2,19.2,268.8002,213.8,337.1
1709,2016-03-12 05:00:00,306.2,14.4,272.1613,215.8,339.1
1710,2016-03-12 06:00:00,312.8,16.9,272.1613,221.5,341.8
1711,2016-03-12 07:00:00,320.8,18.6,283.2002,215.8,347.8
1712,2016-03-12 08:00:00,330.6,38.4,283.2002,216.4,360.3
1713,2016-03-12 09:00:00,334.8,45.4,283.2002,223.8,368.6
1714,2016-03-12 10:00:00,336.8,46.6,286.5613,229.5,378.5
1715,2016-03-12 11:00:00,334.2,50.9,286.5613,229.9,380.7
1716,2016-03-12 12:00:00,325.0,44.8,285.1197,229.7,391.4
1717,2016-03-12 13:00:00,320.2,47.8,282.2391,228.1,396.3
1718,2016-03-12 14:00:00,327.8,49.2,283.6808,228.3,401.8
1719,2016-03-12 15:00:00,329.0,51.0,284.1613,234.3,402.0
1720,2016-03-12 16:00:00,337.8,52.9,279.8391,235.8,401.0
1721,2016-03-12 17:00:00,329.2,53.9,281.2808,233.4,397.2
1722,2016-03-12 18:00:00,326.2,42.4,264.0002,229.9,386.4
1723,2016-03-12 19:00:00,328.2,20.1,265.4391,219.2,382.4
1724,2016-03-12 20:00:00,317.4,14.7,265.9197,216.0,371.3
1725,2016-03-12 21:00:00,299.0,18.6,266.4002,217.4,354.5
1726,2016-03-12 22:00:00,296.6,17.0,265.9197,221.5,345.0
1727,2016-03-12 23:00:00,293.4,20.4,264.4808,219.2,343.6
1728,2016-03-13 00:00:00,293.4,18.7,263.0391,220.4,335.2
1729,2016-03-13 01:00:00,298.6,17.0,262.0808,217.7,335.9
1730,2016-03-13 02:00:00,302.8,15.8,264.4808,217.6,338.5
1731,2016-03-13 03:00:00,305.6,17.2,264.9613,218.3,338.6
1732,2016-03-13 04:00:00,304.2,15.4,272.6391,220.4,334.7
1733,2016-03-13 05:00:00,304.0,15.0,269.7613,219.3,335.0
1734,2016-03-13 06:00:00,307.6,16.6,284.1613,219.8,340.6
1735,2016-03-13 07:00:00,310.6,16.0,286.5613,216.0,346.8
1736,2016-03-13 08:00:00,322.6,26.5,282.7197,214.8,354.3
1737,2016-03-13 09:00:00,331.6,43.8,283.6808,219.9,355.4
1738,2016-03-13 10:00:00,331.8,43.4,285.1197,222.2,365.3
1739,2016-03-13 11:00:00,331.2,44.1,286.5613,225.6,364.1
1740,2016-03-13 12:00:00,335.2,45.1,284.6391,226.2,370.8
1741,2016-03-13 13:00:00,329.2,43.6,285.6002,229.6,374.9
1742,2016-03-13 14:00:00,323.2,46.9,283.2002,228.1,376.7
1743,2016-03-13 15:00:00,323.2,45.0,279.3613,231.6,379.2
1744,2016-03-13 16:00:00,322.8,49.7,278.4002,232.6,382.4
1745,2016-03-13 17:00:00,330.2,49.7,262.0808,230.3,379.3
1746,2016-03-13 18:00:00,328.2,39.5,263.0391,227.0,374.8
1747,2016-03-13 19:00:00,324.8,23.4,264.0002,229.9,365.8
1748,2016-03-13 20:00:00,310.0,18.3,264.4808,228.5,363.0
1749,2016-03-13 21:00:00,291.8,18.6,265.4391,221.9,355.6
1750,2016-03-13 22:00:00,295.4,14.9,264.4808,224.7,346.8
1751,2016-03-13 23:00:00,294.0,18.5,263.0391,224.8,343.7
1752,2016-03-14 00:00:00,268.2,22.8,265.4391,231.5,344.0
1753,2016-03-14 01:00:00,261.6,16.0,276.4808,218.8,339.9
1754,2016-03-14 02:00:00,265.6,15.7,288.0002,221.1,339.0
1755,2016-03-14 03:00:00,264.6,14.0,311.5197,221.2,337.9
1756,2016-03-14 04:00:00,267.4,15.8,328.8003,224.9,333.8
1757,2016-03-14 05:00:00,261.4,17.8,338.4003,226.1,341.2
1758,2016-03-14 06:00:00,299.6,27.5,369.6003,241.7,370.5
1759,2016-03-14 07:00:00,338.2,43.0,384.0003,248.5,402.3
1760,2016-03-14 08:00:00,407.8,56.6,396.9614,273.4,424.0
1761,2016-03-14 09:00:00,498.4,65.0,402.7198,299.7,450.1
1762,2016-03-14 10:00:00,558.8,72.7,398.8809,321.8,525.4
1763,2016-03-14 11:00:00,577.2,83.2,410.4003,334.1,534.9
1764,2016-03-14 12:00:00,585.2,83.8,409.4392,334.9,555.3
1765,2016-03-14 13:00:00,591.4,88.0,405.6003,346.4,556.7
1766,2016-03-14 14:00:00,574.4,91.5,394.0809,352.2,538.0
1767,2016-03-14 15:00:00,551.0,87.0,375.8392,343.5,532.0
1768,2016-03-14 16:00:00,532.8,92.6,359.5197,341.3,516.4
1769,2016-03-14 17:00:00,493.2,87.6,324.0003,319.3,493.9
1770,2016-03-14 18:00:00,440.6,77.7,308.1614,295.0,475.3
1771,2016-03-14 19:00:00,384.4,66.4,303.8391,281.3,441.8
1772,2016-03-14 20:00:00,349.8,58.2,267.3613,266.2,409.9
1773,2016-03-14 21:00:00,317.0,40.8,260.1613,250.3,389.4
1774,2016-03-14 22:00:00,301.8,24.8,258.7197,241.6,380.0
1775,2016-03-14 23:00:00,291.0,24.5,256.8002,237.1,364.5
1776,2016-03-15 00:00:00,286.4,25.3,256.8002,239.8,362.9
1777,2016-03-15 01:00:00,277.8,21.3,265.4391,238.4,354.0
1778,2016-03-15 02:00:00,281.8,20.7,259.2002,235.7,349.0
1779,2016-03-15 03:00:00,280.8,19.6,275.0391,236.0,353.8
1780,2016-03-15 04:00:00,282.0,20.6,293.7613,235.1,350.4
1781,2016-03-15 05:00:00,283.4,19.8,319.6808,237.1,354.4
1782,2016-03-15 06:00:00,321.2,31.3,375.8392,249.4,387.8
1783,2016-03-15 07:00:00,362.4,45.2,394.0809,250.5,416.4
1784,2016-03-15 08:00:00,414.2,62.2,401.2809,263.3,438.0
1785,2016-03-15 09:00:00,472.6,66.2,410.4003,291.6,471.2
1786,2016-03-15 10:00:00,526.8,79.2,418.0809,317.3,521.7
1787,2016-03-15 11:00:00,530.4,84.2,418.5614,325.7,543.3
1788,2016-03-15 12:00:00,546.8,91.6,412.8003,331.8,548.7
1789,2016-03-15 13:00:00,553.8,91.0,407.5198,331.8,546.4
1790,2016-03-15 14:00:00,547.6,92.9,396.0003,326.8,535.7
1791,2016-03-15 15:00:00,539.8,90.3,383.5198,330.3,534.3
1792,2016-03-15 16:00:00,531.4,91.5,368.1614,323.0,516.7
1793,2016-03-15 17:00:00,511.8,86.0,329.7614,307.3,502.8
1794,2016-03-15 18:00:00,454.8,83.7,308.6391,290.9,463.9
1795,2016-03-15 19:00:00,398.6,75.9,301.4391,269.3,445.9
1796,2016-03-15 20:00:00,350.0,63.0,276.0002,259.4,424.4
1797,2016-03-15 21:00:00,312.8,44.7,273.6002,252.0,401.1
1798,2016-03-15 22:00:00,303.6,23.5,269.7613,242.3,387.9
1799,2016-03-15 23:00:00,287.8,26.9,270.2391,238.3,375.8
1800,2016-03-16 00:00:00,284.2,21.6,267.8391,233.8,363.5
1801,2016-03-16 01:00:00,279.2,23.0,269.7613,232.4,368.5
1802,2016-03-16 02:00:00,276.2,18.1,268.3197,231.4,369.2
1803,2016-03-16 03:00:00,273.4,20.3,288.0002,234.5,364.9
1804,2016-03-16 04:00:00,270.6,18.5,314.4003,232.5,364.1
1805,2016-03-16 05:00:00,272.2,20.2,331.2003,240.6,369.8
1806,2016-03-16 06:00:00,303.4,28.9,359.0392,250.5,392.0
1807,2016-03-16 07:00:00,343.4,42.9,382.5614,256.4,429.5
1808,2016-03-16 08:00:00,398.4,59.2,407.0392,277.6,433.2
1809,2016-03-16 09:00:00,483.8,72.1,405.1198,313.4,470.7
1810,2016-03-16 10:00:00,552.6,82.4,412.8003,336.0,510.9
1811,2016-03-16 11:00:00,562.2,90.0,420.9614,348.9,539.1
1812,2016-03-16 12:00:00,554.4,90.7,412.8003,349.2,536.5
1813,2016-03-16 13:00:00,574.6,91.1,413.7614,346.8,527.7
1814,2016-03-16 14:00:00,578.0,88.3,404.1614,354.2,536.4
1815,2016-03-16 15:00:00,535.2,86.9,384.0003,345.9,528.5
1816,2016-03-16 16:00:00,505.8,90.4,370.5614,342.0,507.8
1817,2016-03-16 17:00:00,494.6,83.4,329.7614,332.6,484.3
1818,2016-03-16 18:00:00,455.0,79.0,315.3614,315.7,455.8
1819,2016-03-16 19:00:00,398.4,72.8,301.9197,291.9,438.6
1820,2016-03-16 20:00:00,345.2,63.3,279.3613,271.0,418.3
1821,2016-03-16 21:00:00,293.6,40.0,271.6808,260.4,400.2
1822,2016-03-16 22:00:00,292.2,21.9,264.9613,241.5,381.2
1823,2016-03-16 23:00:00,286.2,24.2,267.3613,238.6,369.5
1824,2016-03-17 00:00:00,280.8,24.0,259.6808,236.3,360.8
